../../03 Data/Dataset2_onPallet/OP_colorIMG_162.png,571,375,758,543,Brick
../../03 Data/Dataset2_onPallet/OP_colorIMG_308.png,740,208,895,369,Brick
../../03 Data/Dataset2_onPallet/OP_colorIMG_308.png,815,353,960,488,Brick
../../03 Data/Dataset2_onPallet/OP_colorIMG_308.png,704,237,863,399,Brick
../../03 Data/Dataset2_onPallet/OP_colorIMG_308.png,670,267,826,432,Brick
../../03 Data/Dataset2_onPallet/OP_colorIMG_308.png,842,383,991,521,Brick
../../03 Data/Dataset2_onPallet/OP_colorIMG_308.png,637,298,790,460,Brick
../../03 Data/Dataset2_onPallet/OP_colorIMG_308.png,760,434,917,600,Brick
../../03 Data/Dataset2_onPallet/OP_colorIMG_308.png,695,492,854,667,Brick
../../03 Data/Dataset2_onPallet/OP_colorIMG_308.png,726,464,885,633,Brick
../../03 Data/Dataset2_onPallet/OP_colorIMG_308.png,776,181,930,340,Brick
../../03 Data/Dataset2_onPallet/OP_colorIMG_308.png,872,412,1019,553,Brick
../../03 Data/Dataset2_onPallet/OP_colorIMG_308.png,662,527,821,699,Brick
../../03 Data/Dataset2_onPallet/OP_colorIMG_419.png,692,278,782,419,Brick
../../03 Data/Dataset2_onPallet/OP_colorIMG_161.png,712,227,896,397,Brick
../../03 Data/Dataset2_onPallet/OP_colorIMG_161.png,679,261,863,433,Brick
../../03 Data/Dataset2_onPallet/OP_colorIMG_161.png,935,278,1123,454,Brick
../../03 Data/Dataset2_onPallet/OP_colorIMG_161.png,645,301,831,468,Brick
../../03 Data/Dataset2_onPallet/OP_colorIMG_161.png,781,148,965,319,Brick
../../03 Data/Dataset2_onPallet/OP_colorIMG_161.png,903,315,1091,491,Brick
../../03 Data/Dataset2_onPallet/OP_colorIMG_161.png,817,115,996,283,Brick
../../03 Data/Dataset2_onPallet/OP_colorIMG_161.png,746,191,931,359,Brick
../../03 Data/Dataset2_onPallet/OP_colorIMG_161.png,972,244,1156,416,Brick
../../03 Data/Dataset2_onPallet/OP_colorIMG_161.png,785,458,939,633,Brick
../../03 Data/Dataset2_onPallet/OP_colorIMG_161.png,827,486,983,660,Brick
../../03 Data/Dataset2_onPallet/OP_colorIMG_161.png,609,335,797,503,Brick
../../03 Data/Dataset2_onPallet/OP_colorIMG_161.png,865,362,1056,531,Brick
../../03 Data/Dataset2_onPallet/OP_colorIMG_161.png,573,375,760,543,Brick
../../03 Data/Dataset2_onPallet/OP_colorIMG_161.png,752,427,907,591,Brick
../../03 Data/Dataset2_onPallet/OP_colorIMG_272.png,776,426,854,574,Brick
../../03 Data/Dataset2_onPallet/OP_colorIMG_272.png,660,296,818,380,Brick
../../03 Data/Dataset2_onPallet/OP_colorIMG_272.png,670,263,833,344,Brick
../../03 Data/Dataset2_onPallet/OP_colorIMG_272.png,743,414,821,562,Brick
../../03 Data/Dataset2_onPallet/OP_colorIMG_272.png,685,226,843,310,Brick
../../03 Data/Dataset2_onPallet/OP_colorIMG_272.png,812,433,888,586,Brick
../../03 Data/Dataset2_onPallet/OP_colorIMG_272.png,832,272,995,353,Brick
../../03 Data/Dataset2_onPallet/OP_colorIMG_272.png,847,445,921,593,Brick
../../03 Data/Dataset2_onPallet/OP_colorIMG_272.png,822,306,985,387,Brick
../../03 Data/Dataset2_onPallet/OP_colorIMG_272.png,649,334,807,418,Brick
../../03 Data/Dataset2_onPallet/OP_colorIMG_272.png,642,381,721,534,Brick
../../03 Data/Dataset2_onPallet/OP_colorIMG_272.png,707,404,786,554,Brick
../../03 Data/Dataset2_onPallet/OP_colorIMG_272.png,673,391,754,545,Brick
../../03 Data/Dataset2_onPallet/OP_colorIMG_272.png,607,372,686,520,Brick
../../03 Data/Dataset2_onPallet/OP_colorIMG_392.png,898,252,1009,404,Brick
../../03 Data/Dataset2_onPallet/OP_colorIMG_392.png,931,273,1041,425,Brick
../../03 Data/Dataset2_onPallet/OP_colorIMG_392.png,740,240,883,338,Brick
../../03 Data/Dataset2_onPallet/OP_colorIMG_392.png,821,389,932,544,Brick
../../03 Data/Dataset2_onPallet/OP_colorIMG_392.png,792,371,898,522,Brick
../../03 Data/Dataset2_onPallet/OP_colorIMG_392.png,758,211,901,305,Brick
../../03 Data/Dataset2_onPallet/OP_colorIMG_392.png,856,411,964,564,Brick
../../03 Data/Dataset2_onPallet/OP_colorIMG_392.png,966,293,1072,447,Brick
../../03 Data/Dataset2_onPallet/OP_colorIMG_392.png,886,433,1000,589,Brick
../../03 Data/Dataset2_onPallet/OP_colorIMG_392.png,786,178,923,277,Brick
../../03 Data/Dataset2_onPallet/OP_colorIMG_392.png,865,232,977,384,Brick
../../03 Data/Dataset2_onPallet/OP_colorIMG_392.png,759,348,863,501,Brick
../../03 Data/Dataset2_onPallet/OP_colorIMG_29.png,800,400,878,593,Brick
../../03 Data/Dataset2_onPallet/OP_colorIMG_29.png,520,293,693,369,Brick
../../03 Data/Dataset2_onPallet/OP_colorIMG_29.png,522,339,695,409,Brick
../../03 Data/Dataset2_onPallet/OP_colorIMG_29.png,516,254,684,328,Brick
../../03 Data/Dataset2_onPallet/OP_colorIMG_29.png,806,217,888,405,Brick
../../03 Data/Dataset2_onPallet/OP_colorIMG_29.png,843,396,921,589,Brick
../../03 Data/Dataset2_onPallet/OP_colorIMG_29.png,540,423,713,489,Brick
../../03 Data/Dataset2_onPallet/OP_colorIMG_29.png,532,382,705,447,Brick
../../03 Data/Dataset2_onPallet/OP_colorIMG_29.png,546,465,718,530,Brick
../../03 Data/Dataset2_onPallet/OP_colorIMG_29.png,555,505,727,571,Brick
../../03 Data/Dataset2_onPallet/OP_colorIMG_29.png,559,549,732,611,Brick
../../03 Data/Dataset2_onPallet/OP_colorIMG_29.png,767,222,845,409,Brick
../../03 Data/Dataset2_onPallet/OP_colorIMG_432.png,910,167,1001,313,Brick
../../03 Data/Dataset2_onPallet/OP_colorIMG_432.png,753,247,844,393,Brick
../../03 Data/Dataset2_onPallet/OP_colorIMG_432.png,850,199,941,345,Brick
../../03 Data/Dataset2_onPallet/OP_colorIMG_432.png,782,234,874,378,Brick
../../03 Data/Dataset2_onPallet/OP_colorIMG_432.png,814,217,906,360,Brick
../../03 Data/Dataset2_onPallet/OP_colorIMG_432.png,878,184,973,329,Brick
../../03 Data/Dataset2_onPallet/OP_colorIMG_432.png,943,314,1034,459,Brick
../../03 Data/Dataset2_onPallet/OP_colorIMG_432.png,720,264,811,404,Brick
../../03 Data/Dataset2_onPallet/OP_colorIMG_432.png,690,275,781,421,Brick
../../03 Data/Dataset2_onPallet/OP_colorIMG_432.png,748,406,842,554,Brick
../../03 Data/Dataset2_onPallet/OP_colorIMG_432.png,910,329,1006,477,Brick
../../03 Data/Dataset2_onPallet/OP_colorIMG_432.png,974,298,1068,444,Brick
../../03 Data/Dataset2_onPallet/OP_colorIMG_432.png,788,392,877,539,Brick
../../03 Data/Dataset2_onPallet/OP_colorIMG_55.png,662,420,726,578,Brick
../../03 Data/Dataset2_onPallet/OP_colorIMG_55.png,737,409,801,567,Brick
../../03 Data/Dataset2_onPallet/OP_colorIMG_55.png,699,415,763,573,Brick
../../03 Data/Dataset2_onPallet/OP_colorIMG_55.png,784,246,853,404,Brick
../../03 Data/Dataset2_onPallet/OP_colorIMG_55.png,773,400,841,568,Brick
../../03 Data/Dataset2_onPallet/OP_colorIMG_55.png,750,252,812,405,Brick
../../03 Data/Dataset2_onPallet/OP_colorIMG_55.png,809,397,875,560,Brick
../../03 Data/Dataset2_onPallet/OP_colorIMG_55.png,641,265,705,423,Brick
../../03 Data/Dataset2_onPallet/OP_colorIMG_55.png,627,420,688,583,Brick
../../03 Data/Dataset2_onPallet/OP_colorIMG_55.png,677,261,741,419,Brick
../../03 Data/Dataset2_onPallet/OP_colorIMG_55.png,713,256,777,414,Brick
../../03 Data/Dataset2_onPallet/OP_colorIMG_133.png,702,255,867,377,Brick
../../03 Data/Dataset2_onPallet/OP_colorIMG_133.png,848,345,1016,462,Brick
../../03 Data/Dataset2_onPallet/OP_colorIMG_133.png,722,219,889,340,Brick
../../03 Data/Dataset2_onPallet/OP_colorIMG_133.png,891,269,1059,391,Brick
../../03 Data/Dataset2_onPallet/OP_colorIMG_133.png,746,187,911,307,Brick
../../03 Data/Dataset2_onPallet/OP_colorIMG_133.png,682,292,847,412,Brick
../../03 Data/Dataset2_onPallet/OP_colorIMG_133.png,828,379,996,498,Brick
../../03 Data/Dataset2_onPallet/OP_colorIMG_133.png,870,307,1038,424,Brick
../../03 Data/Dataset2_onPallet/OP_colorIMG_133.png,717,398,844,577,Brick
../../03 Data/Dataset2_onPallet/OP_colorIMG_207.png,828,349,968,505,Brick
../../03 Data/Dataset2_onPallet/OP_colorIMG_207.png,737,192,882,317,Brick
../../03 Data/Dataset2_onPallet/OP_colorIMG_207.png,759,220,904,345,Brick
../../03 Data/Dataset2_onPallet/OP_colorIMG_207.png,782,250,927,375,Brick
../../03 Data/Dataset2_onPallet/OP_colorIMG_207.png,662,348,807,473,Brick
../../03 Data/Dataset2_onPallet/OP_colorIMG_207.png,639,318,784,443,Brick
../../03 Data/Dataset2_onPallet/OP_colorIMG_207.png,716,160,861,285,Brick
../../03 Data/Dataset2_onPallet/OP_colorIMG_207.png,891,292,1035,452,Brick
../../03 Data/Dataset2_onPallet/OP_colorIMG_207.png,860,320,1004,480,Brick
../../03 Data/Dataset2_onPallet/OP_colorIMG_207.png,620,288,759,412,Brick
../../03 Data/Dataset2_onPallet/OP_colorIMG_207.png,794,374,938,531,Brick
../../03 Data/Dataset2_onPallet/OP_colorIMG_207.png,731,428,874,589,Brick
../../03 Data/Dataset2_onPallet/OP_colorIMG_207.png,926,267,1066,430,Brick
../../03 Data/Dataset2_onPallet/OP_colorIMG_207.png,596,256,741,381,Brick
../../03 Data/Dataset2_onPallet/OP_colorIMG_207.png,762,402,906,558,Brick
../../03 Data/Dataset2_onPallet/OP_colorIMG_149.png,654,335,806,501,Brick
../../03 Data/Dataset2_onPallet/OP_colorIMG_149.png,878,290,1034,456,Brick
../../03 Data/Dataset2_onPallet/OP_colorIMG_149.png,621,308,771,472,Brick
../../03 Data/Dataset2_onPallet/OP_colorIMG_149.png,686,365,841,531,Brick
../../03 Data/Dataset2_onPallet/OP_colorIMG_149.png,741,170,896,333,Brick
../../03 Data/Dataset2_onPallet/OP_colorIMG_149.png,710,140,866,299,Brick
../../03 Data/Dataset2_onPallet/OP_colorIMG_149.png,809,230,965,396,Brick
../../03 Data/Dataset2_onPallet/OP_colorIMG_149.png,773,203,932,366,Brick
../../03 Data/Dataset2_onPallet/OP_colorIMG_149.png,911,322,1069,489,Brick
../../03 Data/Dataset2_onPallet/OP_colorIMG_149.png,947,351,1103,517,Brick
../../03 Data/Dataset2_onPallet/OP_colorIMG_149.png,828,489,980,658,Brick
../../03 Data/Dataset2_onPallet/OP_colorIMG_149.png,842,261,998,427,Brick
../../03 Data/Dataset2_onPallet/OP_colorIMG_149.png,788,459,938,632,Brick
../../03 Data/Dataset2_onPallet/OP_colorIMG_149.png,591,274,741,440,Brick
../../03 Data/Dataset2_onPallet/OP_colorIMG_149.png,752,423,907,589,Brick
../../03 Data/Dataset2_onPallet/OP_colorIMG_149.png,720,396,872,558,Brick
../../03 Data/Dataset2_onPallet/OP_colorIMG_270.png,743,414,821,562,Brick
../../03 Data/Dataset2_onPallet/OP_colorIMG_270.png,660,300,818,382,Brick
../../03 Data/Dataset2_onPallet/OP_colorIMG_270.png,778,424,854,574,Brick
../../03 Data/Dataset2_onPallet/OP_colorIMG_270.png,847,445,921,593,Brick
../../03 Data/Dataset2_onPallet/OP_colorIMG_270.png,650,333,806,417,Brick
../../03 Data/Dataset2_onPallet/OP_colorIMG_270.png,812,435,888,586,Brick
../../03 Data/Dataset2_onPallet/OP_colorIMG_270.png,642,387,715,532,Brick
../../03 Data/Dataset2_onPallet/OP_colorIMG_270.png,711,408,785,551,Brick
../../03 Data/Dataset2_onPallet/OP_colorIMG_270.png,887,309,961,457,Brick
../../03 Data/Dataset2_onPallet/OP_colorIMG_270.png,676,399,753,543,Brick
../../03 Data/Dataset2_onPallet/OP_colorIMG_270.png,608,374,681,520,Brick
../../03 Data/Dataset2_onPallet/OP_colorIMG_270.png,817,291,896,433,Brick
../../03 Data/Dataset2_onPallet/OP_colorIMG_270.png,856,300,930,447,Brick
../../03 Data/Dataset2_onPallet/OP_colorIMG_270.png,671,263,830,346,Brick
../../03 Data/Dataset2_onPallet/OP_colorIMG_160.png,712,228,896,397,Brick
../../03 Data/Dataset2_onPallet/OP_colorIMG_160.png,679,261,863,433,Brick
../../03 Data/Dataset2_onPallet/OP_colorIMG_160.png,645,300,832,468,Brick
../../03 Data/Dataset2_onPallet/OP_colorIMG_160.png,937,281,1123,454,Brick
../../03 Data/Dataset2_onPallet/OP_colorIMG_160.png,781,147,965,319,Brick
../../03 Data/Dataset2_onPallet/OP_colorIMG_160.png,903,318,1091,491,Brick
../../03 Data/Dataset2_onPallet/OP_colorIMG_160.png,817,115,996,283,Brick
../../03 Data/Dataset2_onPallet/OP_colorIMG_160.png,747,191,930,359,Brick
../../03 Data/Dataset2_onPallet/OP_colorIMG_160.png,972,244,1156,416,Brick
../../03 Data/Dataset2_onPallet/OP_colorIMG_160.png,828,489,980,658,Brick
../../03 Data/Dataset2_onPallet/OP_colorIMG_160.png,785,460,939,633,Brick
../../03 Data/Dataset2_onPallet/OP_colorIMG_160.png,610,336,797,504,Brick
../../03 Data/Dataset2_onPallet/OP_colorIMG_160.png,573,375,760,543,Brick
../../03 Data/Dataset2_onPallet/OP_colorIMG_160.png,753,423,906,591,Brick
../../03 Data/Dataset2_onPallet/OP_colorIMG_386.png,897,255,1008,405,Brick
../../03 Data/Dataset2_onPallet/OP_colorIMG_386.png,725,329,833,481,Brick
../../03 Data/Dataset2_onPallet/OP_colorIMG_386.png,756,351,866,501,Brick
../../03 Data/Dataset2_onPallet/OP_colorIMG_386.png,695,309,800,459,Brick
../../03 Data/Dataset2_onPallet/OP_colorIMG_386.png,865,232,977,384,Brick
../../03 Data/Dataset2_onPallet/OP_colorIMG_386.png,801,193,906,344,Brick
../../03 Data/Dataset2_onPallet/OP_colorIMG_386.png,821,388,932,545,Brick
../../03 Data/Dataset2_onPallet/OP_colorIMG_386.png,933,274,1041,426,Brick
../../03 Data/Dataset2_onPallet/OP_colorIMG_386.png,834,212,941,363,Brick
../../03 Data/Dataset2_onPallet/OP_colorIMG_386.png,789,370,898,522,Brick
../../03 Data/Dataset2_onPallet/OP_colorIMG_386.png,856,413,964,566,Brick
../../03 Data/Dataset2_onPallet/OP_colorIMG_386.png,965,295,1073,446,Brick
../../03 Data/Dataset2_onPallet/OP_colorIMG_386.png,768,172,874,326,Brick
../../03 Data/Dataset2_onPallet/OP_colorIMG_386.png,888,433,1000,589,Brick
../../03 Data/Dataset2_onPallet/OP_colorIMG_386.png,660,290,767,443,Brick
../../03 Data/Dataset2_onPallet/OP_colorIMG_440.png,755,338,913,406,Brick
../../03 Data/Dataset2_onPallet/OP_colorIMG_440.png,741,301,899,370,Brick
../../03 Data/Dataset2_onPallet/OP_colorIMG_440.png,906,303,1066,372,Brick
../../03 Data/Dataset2_onPallet/OP_colorIMG_440.png,763,374,922,445,Brick
../../03 Data/Dataset2_onPallet/OP_colorIMG_440.png,893,265,1051,336,Brick
../../03 Data/Dataset2_onPallet/OP_colorIMG_332.png,654,365,859,497,Brick
../../03 Data/Dataset2_onPallet/OP_colorIMG_332.png,840,276,1044,409,Brick
../../03 Data/Dataset2_onPallet/OP_colorIMG_332.png,818,231,1024,365,Brick
../../03 Data/Dataset2_onPallet/OP_colorIMG_332.png,723,500,932,637,Brick
../../03 Data/Dataset2_onPallet/OP_colorIMG_332.png,702,458,907,592,Brick
../../03 Data/Dataset2_onPallet/OP_colorIMG_332.png,866,321,1070,454,Brick
../../03 Data/Dataset2_onPallet/OP_colorIMG_332.png,612,275,815,400,Brick
../../03 Data/Dataset2_onPallet/OP_colorIMG_332.png,936,459,1140,592,Brick
../../03 Data/Dataset2_onPallet/OP_colorIMG_332.png,911,412,1115,545,Brick
../../03 Data/Dataset2_onPallet/OP_colorIMG_332.png,680,410,885,545,Brick
../../03 Data/Dataset2_onPallet/OP_colorIMG_332.png,889,366,1093,499,Brick
../../03 Data/Dataset2_onPallet/OP_colorIMG_332.png,798,184,999,318,Brick
../../03 Data/Dataset2_onPallet/OP_colorIMG_332.png,630,319,834,448,Brick
../../03 Data/Dataset2_onPallet/OP_colorIMG_332.png,589,232,793,358,Brick
../../03 Data/Dataset2_onPallet/OP_colorIMG_332.png,775,141,980,274,Brick
../../03 Data/Dataset2_onPallet/OP_colorIMG_332.png,747,550,956,680,Brick
../../03 Data/Dataset2_onPallet/OP_colorIMG_219.png,811,360,969,469,Brick
../../03 Data/Dataset2_onPallet/OP_colorIMG_219.png,674,430,832,539,Brick
../../03 Data/Dataset2_onPallet/OP_colorIMG_219.png,657,401,811,507,Brick
../../03 Data/Dataset2_onPallet/OP_colorIMG_219.png,778,296,933,398,Brick
../../03 Data/Dataset2_onPallet/OP_colorIMG_219.png,791,325,949,434,Brick
../../03 Data/Dataset2_onPallet/OP_colorIMG_219.png,641,366,795,472,Brick
../../03 Data/Dataset2_onPallet/OP_colorIMG_219.png,832,394,990,503,Brick
../../03 Data/Dataset2_onPallet/OP_colorIMG_219.png,854,429,1008,535,Brick
../../03 Data/Dataset2_onPallet/OP_colorIMG_219.png,714,503,868,609,Brick
../../03 Data/Dataset2_onPallet/OP_colorIMG_219.png,699,468,853,574,Brick
../../03 Data/Dataset2_onPallet/OP_colorIMG_219.png,624,334,778,439,Brick
../../03 Data/Dataset2_onPallet/OP_colorIMG_219.png,760,263,916,366,Brick
../../03 Data/Dataset2_onPallet/OP_colorIMG_491.png,943,299,1126,420,Brick
../../03 Data/Dataset2_onPallet/OP_colorIMG_491.png,1014,62,1128,264,Brick
../../03 Data/Dataset2_onPallet/OP_colorIMG_491.png,902,376,1089,497,Brick
../../03 Data/Dataset2_onPallet/OP_colorIMG_491.png,924,336,1109,460,Brick
../../03 Data/Dataset2_onPallet/OP_colorIMG_491.png,868,7,993,207,Brick
../../03 Data/Dataset2_onPallet/OP_colorIMG_491.png,919,22,1038,223,Brick
../../03 Data/Dataset2_onPallet/OP_colorIMG_491.png,963,52,1082,253,Brick
../../03 Data/Dataset2_onPallet/OP_colorIMG_491.png,731,305,915,426,Brick
../../03 Data/Dataset2_onPallet/OP_colorIMG_491.png,963,257,1147,378,Brick
